id sire dam hwpmgs bwt
3968123141559 3923190361213 3923184891634 396854232 213
3968123141563 3923190361214 3923184891634 397056232 277
3968123141829 3923178581452 3923187191519 396908232 229
3968123171057 3923193541005 3923178682026 396855232 233
3968123171950 3923187241806 3923190341301 397056232 236
3968123221127 3923178581452 3923181791624 396854232 226
3968123221547 3923190361213 3923187101125 396806231 263
3968123241729 3923187241806 3923187131805 396806231 281
3968126251718 3926187211614 3926190291425 396806261 261
3968126262056 3926184912019 3926193441414 397056262 260
3968126292127 3926187101128 3926193531705 396854262 216
3968126292128 3926187101128 3926193531705 396806261 266
3968126292129 3926187101128 3926193531705 396856262 223
3968126311636 3926193481504 3926190271224 396856262 220
3968126331016 3926187211614 3926184891015 396806261 275
3968126331951 3926190291429 3926193471401 396955262 230
3968126341122 3926187101128 3926184901332 396954262 234
3968126341329 3926193471403 3926187101818 396855262 236
3968126352046 3926193471403 3926193431511 396806261 272
3968126371625 3926193471403 3926187171821 397056262 259
3968126381155 3926190331120 3926184911824 397056262 260
3968129402019 3929193541022 3929193451117 396855292 234
3968129411331 3929193541022 3929187171541 397054292 232
3968129431132 3929193541022 3929184962051 397056292 246
3968129432021 3929187191726 3929196661711 396907291 253
3968129441019 3929187191726 3929184912032 396855292 227
3968129441021 3929190261614 3929184912032 396854292 249
3968129441114 3929193541022 3929187101425 396854292 209
3968129441117 3929193541022 3929187101425 396954292 204
3968129451022 3929190292033 3929184921446 397006291 257
3968129451227 3929190292033 3929190291032 396907291 265
3968129462119 3929190292033 3929199771103 397054292 221
3968129472135 3929190292033 3929199801202 396954292 211
3968129481125 3929190361231 3929184941444 396856292 224
3968129501135 3929190261614 3929187191637 397055292 237
3968129502024 3929190292033 3929199831401 396954292 188
3968129502028 3929190292033 3929199831401 396956292 225
3968129521021 3929193541022 3929184992045 396854292 217
3968129531514 3929187191726 3929190311715 396805291 254
3968129531517 3929187191726 3929190311715 396956292 210
3968129531632 3929187201834 3929190371621 397054292 256
3968129541210 3932193471417 3929190282112 396956292 191
3968129541329 3929187191726 3929190291433 396907291 269
3968129541405 3929190361231 3929190341625 396855292 221
3968129541923 3929187201834 3929193522014 396854292 208
3968129541926 3929190292033 3929193522014 396955292 209
3968132551317 3932187201841 3932190292046 396955322 235
3968132581429 3932193531630 3932190391219 397054322 232
3968132591014 3932187201841 3932102871002 397056322 254
3968132601711 3932102971608 3932193501315 396956322 230
3968132691928 3932193531630 3932199751816 397055322 245
3968135701205 3935190261450 3935190351861 396856352 198
3968135711412 3935190351514 3935190361267 396854352 209
3968135711603 3935196661726 3935193511719 396856352 224
3968135711604 3935196551833 3935193511719 396956352 243
3968135731605 3935196551833 3935193511720 397005351 294
3968135731710 3935105131902 3935196551831 397054352 239
3968135741213 3935196621923 3935102961814 396856352 220
3968135741216 3935196551833 3935102961814 396955352 216
3968135741219 3935196551833 3935102961814 396954352 211
3968135741220 3935105131902 3935102961814 397055352 262
3968135741221 3935105131902 3935102961814 397055352 224
3968135741222 3935196551833 3935102961814 397054352 191
3968135751410 3935196661726 3935193431138 397056352 237
3968135751503 3935196661726 3935196551608 396906351 234
3968135771408 3935196661726 3935193451132 396856352 217
3968135771414 3935196661726 3935193451132 396955352 211
3968135782011 3935190351514 3935199811518 396855352 200
3968135782017 3935196661726 3935199811518 396906352 229
3968135801414 3935190261450 3935193412128 397054352 211
3968135811317 3935190291459 3935190311237 397005351 273
3968135811318 3935196661726 3935190311237 397056352 246
3968135811808 3935196661726 3935193481250 396805351 277
3968135811915 3935196551833 3935193491535 397055352 225
3968135812010 3935196661726 3935196601109 397055352 225
3968135821608 3935196551833 3935196571122 396856352 192
3968135831214 3935196551833 3935190311243 397056352 217
3968135841205 3935196551833 3935102901710 397056352 242
3968135841404 3935105131902 3935190361256 396805351 254
3968135841713 3935102961817 3935193481259 397054352 242
3968138861302 3938196661839 3938105191007 396955382 216
3968138861303 3938196661839 3938105191007 396956382 173
3968138891204 3938102931623 3938102961829 397005382 227
3968138891601 3938102941625 3938108371604 397056382 222
3968138901704 3938102941625 3938193441546 396906381 263
3968138911802 3938105101008 3938196551836 396906381 253
3968138911804 3938105101008 3938196551836 396956382 205
3968138911806 3938102931623 3938196551836 397005381 270
3968138921404 3938102941625 3938108251106 397005381 272
3968138951006 3938199741739 3938102851617 397005381 274
3968138961202 3938108321805 3938105151004 396906381 244
3968138961203 3938108331802 3938105151004 396956382 204
3968138961205 3938108281305 3938105151004 397056382 219
3968138962103 3938102931623 3938199841135 396954382 192
3968138971201 3938199811521 3938102971723 396906381 230
3968138971208 3938199751330 3938102971723 397005381 277
3968138971905 3938102931623 3938196611532 397056382 230
3968138981804 3938108321805 3938108361004 397056382 219
3968138992003 3938102941625 3938196641139 397005381 282
3977129441152 3929193541022 3929187101425 397708292 263
3977132632162 3932199771707 3932199811507 397708322 273
3977132661331 3932199771707 3932190252126 397909322 246
3977132661421 3932199771707 3932190261426 397756322 256
3977135701018 3935196551833 3935102891516 397756352 241
3977135701954 3935196551833 3935196572024 397806351 305
3977135732146 3935196551833 3935199701712 397756352 226
3977135732148 3935190261623 3935199701712 397705351 294
3977135752107 3935196661726 3935199741726 397806351 301
3977135761137 3935196551833 3935102871704 397754352 240
3977135761144 3935196551833 3935102871704 397909352 241
3977135761145 3935196551833 3935102871704 397909352 233
3977135771446 3935196661726 3935193451132 397756352 254
3977135771449 3935196551833 3935193451132 397855352 262
3977135772025 3935196551833 3935199751319 397755352 235
3977135801448 3935102961817 3935193412128 397855352 269
3977135811542 3935196661726 3935190371635 397754352 244
3977135822016 3935105131902 3935199822015 397807352 272
3977135841449 3935196661726 3935190361256 397854352 207
3977138851236 3938102931623 3938105121306 397854382 232
3977138861017 3938102941625 3938102921209 397855382 248
3977138872109 3938102931623 3938199822118 397806381 311
3977138912127 3938102931623 3938199731931 397755382 232
3977138921451 3938102931623 3938108251106 397954382 217
3977138941028 3938196661839 3938102851614 397755382 254
3977138951533 3938196661839 3938105161909 397755382 259
3977138961238 3938102931623 3938105151004 397856382 242
3977138961242 3938102931623 3938105151004 397955382 226
3977141101017 3941108321506 3941105101825 397756412 248
3977141121215 3941102951233 3941105141728 397755412 249
3977141121308 3941108321506 3941108251404 397856412 244
3977141131617 3941102951233 3941108331005 397754412 236
3977141131810 3941108321506 3941105151320 397754412 222
3977141131912 3941108321506 3941111521708 397756412 225
3977141132107 3941108321506 3941199811541 397754412 250
3977141151818 3941108321506 3941108371619 397754412 262
3977141161114 3941108321506 3941102962102 397754412 254
3977141161206 3941199811538 3941105151326 397856412 248
3977141161927 3941102951233 3941111531102 397907411 265
3977141171124 3941199811538 3941102941947 397956412 250
3977141182022 3941102951233 3941111511705 397856412 246
3977141192115 3941108321506 3941111541902 397805412 256
3977141211828 3941108321506 3941108371611 397954412 252
3977141212021 3941108321506 3941105211822 397756412 252
3977141221124 3941108371614 3941105201417 397954412 250
3977141231317 3941108321506 3941105201423 397856412 244
3977141241116 3941108321506 3941105152011 397755412 241
3977144251714 3944102941120 3944111481211 397855442 242
3977144261003 3944114591603 3944105101220 397706441 292
3977144261409 3944108251527 3944111401110 397755442 244
3977144281114 3944102941120 3944105221042 397755442 257
3977144291916 3944102941120 3944111532009 397854442 238
3977144301310 3944199811544 3944105151336 397755442 264
3977144301413 3944102941120 3944105241322 397955442 228
3977144351412 3944111511011 3944108331010 397805441 290
3977144352006 3944108251527 3944111541307 397755442 214
3977144361807 3944102941120 3944111471306 397706441 273
3977144381209 3944102941120 3944108371627 397856442 237
3977147411201 3947105201435 3947108281909 397956472 226
3977147461702 3947105211041 3947111452025 397854472 213
3977147461708 3947105211041 3947111452025 397956472 210
3977147521102 3947117771003 3947105182041 397854472 230
3977147521706 3947105201435 3947111511734 397955472 249
3977147531002 3947105211041 3947108271726 397856472 220
3980132611638 3932199771707 3932196551603 398008321 265
3980135741267 3935102961817 3935102961814 398007352 245
3980135741273 3935102961817 3935102961814 398108352 247
3980135741275 3935102961817 3935102961814 398208352 218
3980135751443 3935196551833 3935193431138 398107351 281
3980135751450 3935196551833 3935193431138 398208352 229
3980135771522 3935196551833 3935196561108 398009352 248
3980135811366 3935105131902 3935190311237 398108352 236
3980135811557 3935196551833 3935190371635 398107351 286
3980138861023 3938102931623 3938102921209 398054382 229
3980138872023 3938102931623 3938199751331 398108382 242
3980138912139 3938102931623 3938199731931 398056382 245
3980138912143 3938102931623 3938199731931 398107381 295
3980138921459 3938102931623 3938108251106 398056382 228
3980138961525 3938196661839 3938108331306 398054382 235
3980138971638 3938102931623 3938108301906 398207381 287
3980138992043 3938102931623 3938196641139 398208382 246
3980141101032 3941108321506 3941105101825 398154412 245
3980141121730 3941108371614 3941108321905 398155412 250
3980141161215 3941199811755 3941105151326 398054412 250
3980141161936 3941108362116 3941111531102 398154412 256
3980141172138 3941199721141 3941196581531 398156412 249
3980141182132 3941102951233 3941196642135 398007411 273
3980141182134 3941108321506 3941196642135 398156412 240
3980141191026 3941199811538 3941102901737 398054412 244
3980141201431 3941199721141 3941108271813 398056412 216
3980141211830 3941108321506 3941108371611 398056412 243
3980141231431 3944111441220 3941108301407 398255412 231
3980141232026 3941199811538 3941199701745 398056412 232
3980141232146 3941199811538 3941199811040 398154412 241
3980141232151 3941108321506 3941199811040 398208412 240
3980141241015 3941199721141 3941102851117 398054412 240
3980144261020 3944114591603 3944105101220 398006441 272
3980144261030 3944114591603 3944105101220 398256442 229
3980144261033 3944114591603 3944105101220 398255442 251
3980144271117 3944114692103 3944105241808 398054442 233
3980144271505 3944199811544 3944111491303 398056442 225
3980144271507 3944105141035 3944111491303 398154442 227
3980144321917 3944199811544 3944111541909 398006441 265
3980144321919 3944111511011 3944111541909 398056442 221
3980144331223 3944108251527 3944105152020 398254442 230
3980144341624 3944108251527 3944108371630 398006442 262
3980144341635 3944199751352 3944108371630 398256442 260
3980144351424 3944114591603 3944108331010 398106441 277
3980144351426 3944199751352 3944108331010 398155442 240
3980144352027 3944108282110 3944111541307 398207441 253
3980144361720 3944108251527 3944108371211 398056442 249
3980147401012 3947111461921 3947108251141 398056472 221
3980147421417 3947111461921 3947111511215 398107471 250
3980147422109 3947105211041 3947117791301 398156472 211
3980147452110 3947105211041 3947114681205 398254472 226
3980147461710 3947105211041 3947111452025 398054472 211
3980147481318 3947111461921 3947108321616 398255472 253
3980147491007 3947111461921 3947105161937 398255472 228
3980147501704 3947114671812 3947111491313 398054472 186
3980147521109 3947114682108 3947105182041 398054472 222
3980147521408 3947105211041 3947111401526 398156472 220
3980147531113 3947105211041 3947108341745 398156472 235
3980150661003 3950105182059 3950108301354 398256502 194
3980150681203 3950108311026 3950111421334 398106501 248
3980150691804 3950108311026 3950114681126 398254502 201
